% Model:              spr_bsa_calc.mph
% Version:            COMSOL 6.0.0.405
% Date:               Nov 27 2024, 09:33
% Table:              Table 1 - Global Evaluation 1
% in_rad                 h_BSA (nm)               freq (THz)               Reflectance, port 1 (1)
1.071                    0.9999999999999999       304.66713211382114       0.9298948501345338
1.071                    6                        304.66713211382114       0.9317706393853085
1.071                    11                       304.66713211382114       0.9334298323043523
1.071                    15.999999999999998       304.66713211382114       0.9349005894496801
1.071                    21                       304.66713211382114       0.9362068964482233
1.071                    25.999999999999996       304.66713211382114       0.9373693392449625
1.071                    30.999999999999996       304.66713211382114       0.9384055786727643
1.071                    36                       304.66713211382114       0.9393307932462088
1.071                    41                       304.66713211382114       0.9401580585539755
1.071                    45.99999999999999        304.66713211382114       0.9408986615829079
1.071                    50.99999999999999        304.66713211382114       0.9415623711400583
1.071                    56                       304.66713211382114       0.9421576597141874
1.072                    0.9999999999999999       304.66713211382114       0.9318414093149144
1.072                    6                        304.66713211382114       0.9336216129337255
1.072                    11                       304.66713211382114       0.9351892986120924
1.072                    15.999999999999998       304.66713211382114       0.9365732104574248
1.072                    21                       304.66713211382114       0.9377976033239845
1.072                    25.999999999999996       304.66713211382114       0.9388831254946179
1.072                    30.999999999999996       304.66713211382114       0.9398473628259092
1.072                    36                       304.66713211382114       0.9407053315891001
1.072                    41                       304.66713211382114       0.9414698917190772
1.072                    45.99999999999999        304.66713211382114       0.9421520856158719
1.072                    50.99999999999999        304.66713211382114       0.9427614242613199
1.072                    56                       304.66713211382114       0.9433061205989007
1.073                    0.9999999999999999       304.66713211382114       0.9341195141283317
1.073                    6                        304.66713211382114       0.9357761200219613
1.073                    11                       304.66713211382114       0.9372276597591562
1.073                    15.999999999999998       304.66713211382114       0.9385030056687188
1.073                    21                       304.66713211382114       0.9396262860709943
1.073                    25.999999999999996       304.66713211382114       0.9406178707357493
1.073                    30.999999999999996       304.66713211382114       0.9414949785252876
1.073                    36                       304.66713211382114       0.942272213974903
1.073                    41                       304.66713211382114       0.9429620083467353
1.073                    45.99999999999999        304.66713211382114       0.9435749775964949
1.073                    50.99999999999999        304.66713211382114       0.9441202193973913
1.073                    56                       304.66713211382114       0.9446055540567527
1.074                    0.9999999999999999       304.66713211382114       0.9368414694349375
1.074                    6                        304.66713211382114       0.9383363002220958
1.074                    11                       304.66713211382114       0.9396383108167017
1.074                    15.999999999999998       304.66713211382114       0.940775800460318
1.074                    21                       304.66713211382114       0.9417721781933375
1.074                    25.999999999999996       304.66713211382114       0.9426470358667901
1.074                    30.999999999999996       304.66713211382114       0.9434168049970261
1.074                    36                       304.66713211382114       0.9440953243574686
1.074                    41                       304.66713211382114       0.9446942978645759
1.074                    45.99999999999999        304.66713211382114       0.9452236625223892
1.074                    50.99999999999999        304.66713211382114       0.9456918886085516
1.074                    56                       304.66713211382114       0.9461062217806615
1.075                    0.9999999999999999       304.66713211382114       0.9402026971913693
