% Model:              spr_1d_bsa_cake.mph
% Version:            COMSOL 6.2.0.339
% Date:               Feb 21 2025, 09:41
% Table:              Table 1 - Reflectance, Transmittance, and Absorptance (ewfd)
% in_rad (rad)           h_BSA (nm)               freq (THz)               Reflectance, order 0 (1)
1.1746065865921838       25.999999999999996       304.66713211382114       0.45474301126902533
1.1746065865921838       30.999999999999996       304.66713211382114       0.09982301016402291
1.1746065865921838       36                       304.66713211382114       0.12357967420457397
1.1746065865921838       41                       304.66713211382114       0.5924233017684489
1.1746065865921838       45.99999999999999        304.66713211382114       0.8171915268524698
1.1763519158441782       0.9999999999999999       304.66713211382114       0.868003281849989
1.1763519158441782       6                        304.66713211382114       0.8488046322412526
1.1763519158441782       11                       304.66713211382114       0.8199736778621314
1.1763519158441782       15.999999999999998       304.66713211382114       0.7733875332486745
1.1763519158441782       21                       304.66713211382114       0.6906674993016308
1.1763519158441782       25.999999999999996       304.66713211382114       0.5274750601538556
1.1763519158441782       30.999999999999996       304.66713211382114       0.2089447739853595
1.1763519158441782       36                       304.66713211382114       0.02266292053988869
1.1763519158441782       41                       304.66713211382114       0.47038443782367845
1.1763519158441782       45.99999999999999        304.66713211382114       0.7697700047344326
1.1780972450961724       0.9999999999999999       304.66713211382114       0.871720958031458
1.1780972450961724       6                        304.66713211382114       0.8543327886293746
1.1780972450961724       11                       304.66713211382114       0.8286924546151737
1.1780972450961724       15.999999999999998       304.66713211382114       0.7882424176496763
1.1780972450961724       21                       304.66713211382114       0.7185961556972574
1.1780972450961724       25.999999999999996       304.66713211382114       0.5854523343134707
1.1780972450961724       30.999999999999996       304.66713211382114       0.31671172439172784
1.1780972450961724       36                       304.66713211382114       0.003342553324058454
1.1780972450961724       41                       304.66713211382114       0.324975886756149
1.1780972450961724       45.99999999999999        304.66713211382114       0.7063857448438019
1.1798425743481669       0.9999999999999999       304.66713211382114       0.8750587501111616
1.1798425743481669       6                        304.66713211382114       0.859225618900912
1.1798425743481669       11                       304.66713211382114       0.8362648113809693
1.1798425743481669       15.999999999999998       304.66713211382114       0.8008248453412227
1.1798425743481669       21                       304.66713211382114       0.741514595892491
1.1798425743481669       25.999999999999996       304.66713211382114       0.6317642770123872
1.1798425743481669       30.999999999999996       304.66713211382114       0.41062931472935343
1.1798425743481669       36                       304.66713211382114       0.05846453963492911
1.1798425743481669       41                       304.66713211382114       0.17483046638351593
1.1798425743481669       45.99999999999999        304.66713211382114       0.622496730344891
1.181587903600161        0.9999999999999999       304.66713211382114       0.8780692611892553
1.181587903600161        6                        304.66713211382114       0.8635813231072696
1.181587903600161        11                       304.66713211382114       0.8428908232404808
1.181587903600161        15.999999999999998       304.66713211382114       0.8115863485600125
1.181587903600161        21                       304.66713211382114       0.7605462638552746
1.181587903600161        25.999999999999996       304.66713211382114       0.6690536883731811
